903 3799857 8779
902 3777870 21843
901 3755032 22687
900 3710535 44357
899 3697318 13075
898 3676116 21051
897 3667647 8330
896 3654728 12754
895 3640681 13902
894 3631359 9171
893 3615205 16012
892 3603059 12000
891 3593788 9118
890 3586095 7553
889 3576173 9771
888 3573094 2882
887 3571570 1330
886 3571050 307
885 3566372 4462
884 3552637 13547
883 3550099 2340
882 3539840 10071
881 3534092 5556
880 3530204 3709
879 3521917 8090
878 3513762 7951
877 3511429 2142
876 3502490 8745
875 3495494 6813
874 3495289 2
873 3484600 10494
872 3476862 7553
871 3468037 8649
870 3461339 6489
869 3448310 12850
868 3446230 1886
867 3441855 4178
866 3437454 4194
865 3436261 991
864 3435553 535
863 3431269 4084
862 3415360 15725
861 3409797 5359
860 3406945 2642
859 3402725 4047
858 3389891 12652
857 3377624 12082
856 3374301 3138
855 3370468 3638
854 3366974 3300
853 3363076 3698
852 3358987 3901
851 3353191 5605
850 3346613 6378
849 3340513 5915
848 3333674 6642
847 3323769 9726
846 3313062 10519
845 3309363 3481
844 3304607 4577
843 3300802 3635
842 3299056 1558
841 3293956 4915
840 3287693 6089
839 3276744 10751
838 3272063 4465
837 3259227 12633
836 3249639 9388
835 3243277 6161
834 3238655 4441
833 3228893 9570
832 3220498 8192
831 3215366 4928
830 3211627 3542
829 3185832 25595
828 3181404 4231
827 3175067 6146
826 3163627 11255
825 3162290 1125
824 3155623 6467
823 3153994 1426
822 3152953 844
821 3152285 467
820 3149462 2632
819 3146066 3217
818 3138925 6947
817 3133856 4887
816 3129784 3887
815 3127106 2472
814 3122426 4483
813 3113871 8349
812 3105859 7815
811 3096701 8967
810 3094609 1885
809 3091161 3236
808 3089635 1317
807 3089107 340
806 3081776 7137
805 3078591 2973
804 3077770 636
803 3077289 296
802 3071816 5288
801 3058271 13331
800 3038776 19303
799 3027494 11097
798 3020123 7171
797 3011687 8242
796 3002943 8550
795 2986946 15806
794 2977704 9054
793 2966447 11075
792 2957379 8873
791 2956313 860
790 2955025 1091
789 2947630 7210
788 2944982 2441
787 2942593 2218
786 2941378 1041
785 2937870 3322
784 2933796 3861
783 2932898 697
782 2929346 3360
781 2925113 4023
780 2922555 2362
779 2921731 642
778 2921200 358
777 2916993 3994
776 2914750 2044
775 2912966 1559
774 2910863 1884
773 2906683 3970
772 2905263 1207
771 2902749 2319
770 2901688 888
769 2899445 2044
768 2897062 2136
767 2894782 2075
766 2893222 1379
765 2890690 2318
764 2889019 1453
763 2888301 550
762 2886883 1229
761 2885027 1661
760 2882753 2070
759 2881702 866
758 2879140 2351
757 2878336 631
756 2877237 902
755 2876726 328
754 2872931 3621
753 2869740 3016
752 2867952 1589
751 2864834 2932
750 2862886 1730
749 2860668 1987
748 2858745 1684
747 2856793 1736
746 2853435 3149
745 2852490 750
744 2851415 879
743 2849560 1650
742 2847998 1352
741 2845567 2218
740 2842663 2700
739 2841290 1178
738 2839548 1520
737 2837058 2265
736 2834567 2286
735 2833038 1306
734 2831242 1585
733 2830167 871
732 2828926 1043
731 2824895 3833
730 2821481 3222
729 2820661 647
728 2814250 6240
727 2810982 3088
726 2810115 694
725 2808503 1432
724 2807635 694
723 2801626 5838
722 2800398 1039
721 2794599 5622
720 2793811 608
719 2791505 2087
718 2786884 4423
717 2784563 2107
716 2783649 740
715 2780356 3110
714 2774481 5700
713 2771157 3132
712 2766869 4102
711 2764332 2351
710 2760713 3445
709 2759659 839
336 1287423 3490
335 1279455 7784
334 1276154 3107
333 1260881 15090
332 1258336 2355
331 1254881 3274
330 1253248 1446
329 1251689 1360
328 1250195 1307
327 1248781 1227
326 1246961 1624
325 1244644 2133
324 1242690 1730
323 1240700 1812
322 1237663 2869
321 1232159 5335
320 1222177 9762
319 1217242 4769
318 1216019 1051
317 1210041 5724
316 1202333 7533
315 1192303 9835
314 1186486 5647
313 1179984 6338
312 1177911 1891
311 1166214 11534
310 1157010 9035
309 1150804 6010
308 1143930 6710
307 1140841 2908
306 1138339 2321
305 1133104 5039
304 1131787 1139
303 1130691 903
302 1116095 14421
301 1114791 1126
300 1109481 5140
299 1107788 1506
298 1099484 8089
297 1097711 1598
296 1094705 2828
295 1093134 1369
294 1090753 2179
293 1086568 4001
292 1078437 7926
291 1074619 3608
290 1072589 1842
289 1066822 5547
288 1064907 1736
287 1062395 2320
286 1059825 2370
285 1059227 415
284 1058752 286
283 1058118 451
282 1056200 1731
281 1054425 1569
280 1053293 945
279 1050050 3065
278 1047258 2596
277 1046617 472
276 1041214 5228
275 1032705 8291
274 1025293 7218
273 1022812 2297
272 1020319 2291
271 1015762 4376
270 1009817 5752
269 1004590 5052
268 996595 7816
267 990215 6195
266 987562 2455
265 985133 2241
264 983052 1875
263 980593 2236
262 970992 9417
261 957608 13224
260 957174 240
259 953422 3559
258 949498 3730
257 947081 2224
256 943581 3325
255 941764 1636
254 939405 2173
253 936942 2242
252 935482 1285
251 934185 1107
250 933100 910
249 927913 4991
248 919348 8384
247 914279 4882
246 912129 1939
245 909666 2264
244 903297 6176
243 901646 1466
242 898242 3211
241 896733 1306
240 894142 2385
239 890377 3587
238 889442 770
237 886433 2812
236 884281 1959
235 881363 2719
234 880098 1069
233 877701 2204
232 868400 9123
231 866461 1746
230 862009 4265
229 859952 1856
228 853939 5811
227 845086 8662
226 843845 1057
225 838358 5327
224 834445 3713
223 826262 7996
222 819480 6601
221 814728 4562
220 812727 1786
219 811410 1106
218 805867 5328
217 797790 7887
216 796673 926
215 795888 607
214 794746 946
213 793604 937
212 792462 949
211 791320 943
210 790178 952
209 789036 940
208 787902 932
207 786760 958
206 785618 925
205 784067 1367
204 776908 6952
203 774475 2227
202 772561 1727
201 769819 2557
200 767145 2466
199 765663 1289
198 763690 1766
197 761940 1606
196 759341 2404
195 754424 4692
194 753030 1172
193 749006 3859
192 746839 1984
191 742781 3851
190 740959 1646
189 737684 3089
188 736010 1497
187 735069 761
186 734052 840
185 726677 7173
184 725197 1303
183 723170 1841
182 719390 3548
181 719009 168
180 716828 1951
179 713443 3201
178 709844 3434
177 699705 9913
176 691781 7699
175 685935 5669
174 680471 5243
173 678270 2015
172 674458 3635
171 661959 12303
170 656271 5483
169 648166 7924
168 646546 1411
167 643580 2786
78 274613 3175
77 268457 5976
76 264908 3384
75 255820 8920
74 253188 2406
73 251313 1716
72 241966 9179
71 239283 2497
70 237612 1515
69 233005 4433
68 231207 1621
67 229607 1429
66 228606 815
65 226974 1446
64 222239 4558
63 220967 1107
62 219064 1735
61 216182 2671
60 213662 2335
59 209060 4417
58 206040 2841
57 203739 2106
56 196773 6783
55 194083 2498
54 190448 3458
53 187994 2274
52 183228 4607
51 181590 1464
50 174306 7110
49 172070 2047
48 170430 1471
47 169586 667
46 168673 738
45 166205 2279
44 158107 7930
43 155599 2309
42 150105 5319
41 147688 2249
40 145832 1661
39 144906 761
38 143736 1015
37 138412 5150
16 63261 6249
15 56132 6953
14 54133 1785
13 52084 1857
12 48679 3197
11 39655 8822
10 35981 3506
9 31493 4318
8 20236 11047
7 19727 354
2 3678 1796
1 0 3483
3 5675 2995
4 8888 2666
5 11746 7386
6 19320 252
17 69723 3499
18 73411 2045
19 75655 14754
20 90622 6216
21 97034 1124
22 98360 1762
23 100333 2767
24 103268 2411
25 105850 1969
26 107984 1424
27 109570 567
28 110308 1226
29 111696 546
30 112428 197
31 112812 3768
32 116797 2879
33 119857 3976
34 124019 7440
35 131624 5261
36 137059 1166
79 277980 2783
80 280934 7688
81 288814 1546
82 290546 2000
83 292745 1432
84 294390 805
85 295351 2194
86 297737 1495
87 299414 1583
88 301193 14905
89 316270 7229
90 323655 2979
91 326796 1507
92 328469 1244
93 329878 7521
94 337564 1819
95 339554 1932
96 341666 1575
97 343448 1525
98 345132 1913
99 347207 990
100 348362 6491
101 355069 8024
102 363282 3484
103 366991 4845
104 372005 3273
105 375499 1696
106 377381 802
107 378366 1236
108 379770 977
109 380933 1912
110 383025 1106
111 384317 1539
112 386048 1621
113 387849 1992
114 390024 1614
115 391821 7438
116 399481 18185
117 417829 3647
118 421701 4148
119 426105 3141
120 429444 3359
121 432986 10326
122 443492 3803
123 447550 1032
124 448762 704
125 449649 1325
126 451148 783
127 452108 1782
128 454076 4265
129 458533 1430
130 460158 6056
131 466395 7485
132 474088 1792
133 476076 3797
134 480074 2452
135 482742 4571
136 487508 8657
137 496351 4789
138 501323 7782
139 509293 4570
140 514073 9797
141 524107 2026
142 526314 1438
143 527926 1913
144 530022 1679
145 531893 2225
146 534325 2715
147 537215 2393
148 539793 13101
149 553090 2280
150 555575 2076
151 557831 2327
152 560341 2850
153 563423 1397
154 565006 9949
155 575162 9441
156 584810 4500
157 589526 6793
158 596522 3443
159 600178 3182
160 603601 2642
161 606444 5679
162 612318 2879
163 615398 5681
164 621253 4565
165 626022 13560
166 639753 3644
337 1291097 3242
338 1294521 5896
339 1300671 2330
340 1303221 3506
341 1306905 2532
342 1309660 9145
343 1319021 1200
344 1320399 1748
345 1322325 4781
346 1327296 1148
347 1328692 1435
348 1330384 1637
349 1332214 2637
350 1335084 7987
351 1343247 7339
352 1350761 3228
353 1354246 9526
354 1363991 1437
355 1365630 763
356 1366576 1464
357 1368225 3949
358 1372352 3596
359 1376108 843
360 1377127 14904
361 1392214 3949
362 1396341 6341
363 1402845 3285
364 1406326 3265
365 1409818 1026
366 1411028 4621
367 1415815 566
368 1416571 294
369 1417064 7537
370 1424849 2615
371 1427702 3445
372 1431325 2491
373 1434054 981
374 1435261 788
375 1436248 1973
376 1438387 11687
377 1450244 5181
378 1455595 5724
379 1461489 1588
380 1463249 874
381 1464293 22334
382 1486958 1326
383 1488459 6458
384 1495074 6233
385 1501482 9382
386 1511054 1461
387 1512678 3613
388 1516448 1898
389 1518542 1778
390 1520508 2931
391 1523639 2266
392 1526087 7574
393 1533871 2455
394 1536532 1809
395 1538544 5975
396 1544759 4052
397 1549002 4154
398 1553365 3618
399 1557197 6693
400 1564082 3403
401 1567684 3070
402 1570966 4424
403 1575588 5067
404 1580852 4232
405 1585293 3250
406 1588710 3940
407 1592829 955
408 1593966 7775
409 1601911 4351
410 1606480 4169
411 1610867 4163
412 1615239 3895
413 1619323 5377
414 1624885 7595
415 1632681 2134
416 1635025 1943
417 1637150 2760
418 1640098 2741
419 1643040 4397
420 1647652 5208
421 1653079 2969
422 1656245 3859
423 1660331 5246
424 1665789 4469
425 1670469 4921
426 1675585 2303
427 1678073 2522
428 1680799 2747
429 1683765 8066
430 1692025 1016
431 1693251 580
432 1694019 16
433 1694220 3936
434 1698366 3147
435 1701708 1327
436 1703250 9735
437 1713197 2853
438 1716263 8558
439 1725016 3767
440 1728977 5049
441 1734220 4724
442 1739150 8379
443 1747732 4603
444 1752527 3732
445 1756445 351
446 1756964 4505
447 1761648 4177
448 1766040 3611
449 1769852 5625
450 1775675 7009
451 1782890 6285
452 1789357 2398
453 1791928 3185
454 1795286 783
455 1796251 22742
456 1819160 18400
457 1837739 2402
458 1840320 8313
459 1848795 1459
460 1850439 2204
461 1852831 6952
462 1859965 3143
463 1863302 10816
464 1874314 2694
465 1877187 3335
466 1880696 3013
467 1883916 4637
468 1888750 7063
469 1896013 6719
470 1902914 6029
471 1909104 875
472 1910176 2573
473 1912959 3228
474 1916403 847
475 1917447 2226
476 1919882 1390
477 1921433 6147
478 1927775 13441
479 1941398 1894
480 1943493 12745
481 1956444 6310
482 1962912 2697
483 1965788 4851
484 1970818 1744
485 1972779 8867
486 1981822 6362
487 1988384 2299
488 1990862 6259
489 1997306 6138
490 2003660 3393
491 2007242 6675
492 2014101 10019
493 2024282 1979
494 2026459 3479
495 2030133 2140
496 2032468 3494
497 2036175 2748
498 2039121 3579
499 2042894 1418
500 2044515 9948
501 2054653 1954
502 2056796 4778
503 2061782 2212
504 2064201 1336
505 2065714 7746
506 2073671 6604
507 2080465 4275
508 2084917 9410
509 2094534 6244
510 2100946 5547
511 2106683 2676
512 2109560 5482
513 2115242 10272
514 2125692 4125
515 2130007 5975
516 2136172 4448
517 2140811 2105
518 2143087 3227
519 2146518 8681
520 2155424 1607
521 2157231 5546
522 2162973 3850
523 2167022 3883
524 2171076 2416
525 2173688 167
526 2174056 1654
527 2175913 7206
528 2183317 4255
529 2187767 2235
530 2190197 1561
531 2191941 2871
532 2195029 3338
533 2198556 2595
534 2201349 5051
535 2206589 1011
536 2207766 969
537 2208929 2936
538 2212044 7441
539 2219666 7460
540 2227321 1020
541 2228511 5859
542 2234548 1508
543 2236241 2150
544 2238571 4655
545 2243410 1541
546 2245134 3161
547 2248492 1723
548 2250420 956
549 2251592 2453
550 2254234 465
551 2254905 2596
552 2257706 5007
553 2262917 1
554 2263104 1468
555 2264761 2661
556 2267596 3967
557 2271759 1072
558 2273011 926
559 2274123 1434
560 2275742 998
561 2276925 1474
562 2278588 629
563 2279413 680
564 2280279 3635
565 2284107 636
566 2284938 2944
567 2288053 7674
568 2295899 2353
569 2298447 1311
570 2299954 2967
571 2303116 967
572 2304275 2499
573 2306975 2150
574 2309327 1167
575 2310674 853
576 2311704 3477
577 2315377 2868
578 2318450 1282
579 2319915 8134
580 2328269 1269
581 2329733 1871
582 2331790 786
583 2332747 1508
584 2334414 1430
585 2336040 741
586 2336955 2254
587 2339383 9457
588 2349030 3749
589 2352990 1796
590 2354984 2934
591 2358098 6114
592 2364415 799
593 2365396 6456
594 2372034 744
595 2372969 962
596 2374114 607
597 2374900 6101
598 2381210 2626
599 2384052 4861
600 2389128 8900
601 2398195 7163
602 2405547 1655
603 2407376 5327
604 2412864 3425
605 2416462 1334
606 2417969 444
607 2418608 3090
608 2421890 8989
609 2431058 2698
610 2433935 2016
611 2436150 5551
612 2441862 1107
613 2443160 4200
614 2447570 505
615 2448260 2375
616 2450811 1348
617 2452347 945
618 2453480 2342
619 2455995 4185
620 2460354 2690
621 2463278 5204
622 2468707 5648
623 2474570 4264
624 2479032 2571
625 2481791 1880
626 2483856 886
627 2484923 625
628 2485728 2436
629 2488364 5563
630 2494144 772
631 2495089 1625
632 2496894 1547
633 2498626 7282
634 2506096 1019
635 2507300 2024
636 2509524 2217
637 2511953 1196
638 2513344 416
639 2513924 4791
640 2518925 5927
641 2525044 11398
642 2536665 1027
643 2537880 2167
644 2540220 844
645 2541247 1077
646 2542509 2012
647 2544689 2650
648 2547507 4987
649 2552691 2234
650 2555129 2799
651 2558149 19861
652 2578226 2599
653 2581072 1433
654 2582682 2068
655 2584926 1589
656 2586687 1297
657 2588145 7172
658 2595493 4384
659 2600093 12380
660 2612681 2216
661 2615091 1644
662 2616911 1264
663 2618354 2902
664 2621460 1146
665 2622836 3658
666 2626714 935
667 2627815 955
668 2628943 1137
669 2630277 2192
670 2632660 1772
671 2634617 2185
672 2636975 3278
673 2640438 2
674 2640635 789
675 2641603 7107
676 2648920 5034
677 2654127 6382
678 2660694 4236
679 2665125 3485
680 2668821 2547
681 2671568 30747
682 2702488 3722
683 2706447 5105
684 2711731 2669
685 2714573 1731
686 2716535 4516
687 2721275 1033
688 2722498 2352
689 2725057 2606
690 2727865 2478
691 2730562 1043
692 2731803 857
693 2732900 657
694 2733752 741
695 2734724 777
696 2735711 2144
697 2738062 1537
698 2739797 928
699 2740941 687
700 2741835 915
701 2742960 1133
702 2744309 774
703 2745299 1737
704 2747240 2425
705 2749857 1063
706 2751124 2528
707 2753858 2588
708 2756668 2766
1493 4866848 1039
1494 4868061 1309
1495 4869573 172
1496 4869922 2016
1497 4872113 1560
1498 4873847 2734
1499 4876785 1041
1500 4877997 1763
1501 4879949 742
1502 4880863 1685
1503 4882723 2749
1504 4885682 6697
1505 4892560 2449
1506 4895213 1333
1507 4896768 1533
1508 4898528 1493
1509 4900225 790
1510 4901177 8768
1511 4910128 5405
1512 4915730 5465
1513 4921390 5309
1514 4926867 6557
1515 4933601 1839
1516 4935666 19227
1517 4955114 7461
1518 4962786 1625
1519 4964597 1039
1520 4965826 2810
1521 4968853 1648
1522 4970702 2504
1523 4973386 3986
1524 4977552 1203
1525 4978956 379
1526 4979542 6358
1527 4986105 2213
1528 4988512 1620
1529 4990332 3149
1530 4993670 1658
1531 4995550 13582
1532 5009300 374
1533 5009833 1424
1534 5011464 2805
1535 5014486 2160
1536 5016845 2661
1537 5019668 18165
1538 5038033 292
1539 5038500 2983
1540 5041658 1925
1541 5043764 10013
1542 5053953 941
1543 5055075 1124
1544 5056413 4992
1545 5061590 2314
1546 5064118 6469
1547 5070768 7618
1548 5078589 1215
1549 5080002 1578
1550 5081769 2046
1551 5084010 3221
1552 5087419 1747
1553 5089372 1887
1554 5091469 5848
1555 5097513 1848
1556 5099584 1280
1557 5101036 924
1558 5102138 3007
1559 5105311 6140
1560 5111621 1819
1561 5113600 2218
1562 5115987 2426
1563 5118591 2408
1564 5121199 3428
1565 5124797 1206
1566 5126205 8329
1567 5134696 3733
1568 5138601 1294
1569 5140076 10263
1570 5150517 3917
1571 5154612 7022
1572 5161810 9836
1573 5171841 3191
1574 5175196 6322
1575 5181687 4180
1576 5186055 4488
1577 5190712 2811
1578 5193701 1132
1579 5195017 2860
1580 5198086 1771
1581 5200038 1467
1582 5201703 1521
1583 5203414 3144
1584 5206763 1831
1585 5208823 1910
1586 5210948 770
1587 5211927 1704
1588 5213816 3737
1589 5217769 1980
1590 5219963 5182
1591 5225357 1560
1592 5227097 1703
1593 5228989 2356
1594 5231529 1979
1595 5233719 2184
1596 5236094 1973
1597 5238276 1608
1598 5240065 2201
1599 5242444 5809
1600 5248458 4781
1601 5253408 1461
1602 5255032 13484
1603 5268703 5169
1604 5274071 791
1605 5275043 14318
1606 5289544 1684
1607 5291394 1428
1608 5292995 925
1609 5294086 1338
1610 5295599 1593
1611 5297359 5889
1612 5303433 2811
1613 5306417 2897
1614 5309491 2192
1615 5311873 1772
1616 5313823 2677
1617 5316669 5254
1618 5322068 15189
1619 5337456 7078
1620 5344691 3200
1621 5348042 3085
1622 5351272 2364
1623 5353808 2769
1624 5356764 1124
1625 5358102 2060
1626 5360395 5052
1627 5365664 1389
1628 5367271 1106
1629 5368563 1480
1630 5370263 1768
1631 5372249 1861
1632 5374309 2390
1633 5376908 1819
1634 5378932 1310
1635 5380423 1300
1636 5381908 1199
1637 5383298 2269
1638 5385784 4881
1639 5390888 9552
1640 5400677 1424
1641 5402327 558
1642 5403066 560
1643 5403790 2724
1644 5406708 1677
1645 5408576 2109
1646 5410885 2964
1647 5414065 2692
1648 5416955 2742
1649 5419908 2847
1650 5422913 2223
1651 5425348 2295
1652 5427814 2353
1653 5430349 658
1654 5431200 1394
1655 5432793 5639
1656 5438620 2401
1657 5441195 1087
1658 5442480 1831
1659 5444522 1360
1660 5446099 2691
1661 5448994 5597
1662 5454794 1034
1663 5455986 2639
1664 5458805 1677
1665 5460646 1061
1666 5461880 947
1667 5462998 1614
1668 5464773 5786
1669 5470762 1613
1670 5472561 3258
1671 5475998 1428
1672 5477590 455
1673 5478200 2513
1674 5480901 720
1675 5481797 5584
1676 5487555 5029
1677 5492763 1440
1678 5494373 585
1679 5495134 623
1680 5495924 2306
1681 5498406 5629
1682 5504203 3535
1683 5507939 3642
1684 5511786 3627
1685 5515603 3564
1686 5519357 3603
1687 5523150 3621
1688 5526961 3504
1689 5530654 434
1690 5531280 5606
1691 5537097 506
1692 5537779 2584
1693 5540581 2691
1694 5543446 923
1695 5544536 1103
1696 5545809 7420
1697 5553387 1309
1698 5554869 2109
1699 5557163 1881
1700 5559257 1264
1701 5560712 811
1702 5561693 1502
1703 5563393 2423
1704 5566013 1724
1705 5567920 16830
1706 5584958 1368
1707 5586502 4642
1708 5591347 1933
1709 5593453 2628
1710 5596270 6106
1711 5602547 345
1712 5603078 3841
1713 5607109 1832
1714 5609148 1015
1715 5610358 4458
1716 5615014 652
1717 5615865 1935
1718 5617980 1719
1719 5619873 3979
1720 5624053 4512
1721 5628746 9023
1722 5637981 3949
1723 5642109 2528
1724 5644813 635
1725 5645655 603
1726 5646462 731
1727 5647368 870
1728 5648418 5460
1729 5654082 2377
1730 5656630 8383
1731 5665208 7221
1732 5672609 2238
1733 5675024 1297
1734 5676483 1438
1735 5678122 2484
1736 5680794 2349
1737 5683374 2038
1738 5685625 2855
1739 5688687 1876
1740 5690755 2787
1741 5693741 6744
1742 5700695 6143
1743 5707055 6712
1744 5713947 6594
1745 5720718 3718
1746 5724661 7950
1747 5732785 7557
1748 5740570 2910
1749 5743685 1608
1750 5745483 2802
1751 5748465 1413
1752 5750079 2829
1753 5753103 3255
1754 5756538 1660
1755 5758397 1319
1756 5759923 4596
1757 5764693 1551
1758 5766436 1331
1759 5767953 2289
1760 5770416 3391
1761 5774030 1876
1762 5776092 1265
1763 5777549 2641
1764 5780359 7612
1765 5788175 3172
1766 5791506 3452
1767 5795130 8681
1768 5804003 3531
1769 5807735 2628
1770 5810558 2008
1771 5812758 3358
1772 5816324 3313
1773 5819817 1880
1774 5821886 1412
1775 5823484 1588
1776 5825276 6154
1777 5831634 3002
1778 5834831 2029
1779 5837064 1660
1780 5838922 3195
1781 5842342 5312
1782 5847844 1794
1783 5849847 3941
1784 5853995 2516
1785 5856707 3559
1786 5860462 1545
1787 5862206 1346
1788 5863741 1336
1789 5865285 1424
1790 5866901 3445
1791 5870547 2521
1792 5873278 3739
1793 5877236 2168
1794 5879613 2187
1795 5882004 2388
1796 5884589 2169
1797 5886957 2340
1798 5889487 23072
1799 5912736 3027
1800 5915946 3417
1801 5919558 6113
1802 5925872 2882
1803 5928955 3108
1804 5932246 3209
1805 5935650 5054
1806 5940881 1411
1807 5942487 2376
1808 5945070 3218
1809 5948483 2237
1810 5950927 886
1811 5951999 2129
1812 5954354 4877
1813 5959429 4006
1814 5963648 2815
1815 5966658 3589
1816 5970427 2430
1817 5973058 5181
1818 5978470 2341
1819 5980989 3607
1820 5984770 926
1821 5985861 5143
1822 5991167 1257
1823 5992601 1041
1824 5993807 1841
1825 5995843 7258
1826 6003278 3138
1827 6006599 2355
1828 6009128 8338
1829 6017624 4033
1830 6021839 3026
1831 6025055 12682
1832 6037903 4381
1833 6042468 2193
1834 6044830 2215
1835 6047248 440
1836 6047898 1198
1837 6049265 9859
1838 6059338 21574
1839 6081090 677
1840 6081952 3320
1841 6085456 3665
1842 6089281 1226
1843 6090694 876
1844 6091752 5535
1845 6097502 1007
1846 6098705 726
1847 6099606 10633
1848 6110417 1188
1849 6111763 17512
1850 6129479 9274
1851 6138943 2670
1852 6141777 3783
1853 6145738 1183
1854 6147084 4405
1855 6151673 5750
1856 6157619 884
1857 6158669 704
1858 6159537 2062
1859 6161829 7992
1860 6169985 3042
1861 6173230 1665
1862 6175062 369
1863 6175582 1351
1864 6177120 2036
1865 6179386 3620
1866 6183184 5746
1867 6189108 1142
1868 6190428 2955
1869 6193586 1030
1870 6194816 1111
1871 6196120 896
1872 6197214 5320
1873 6202740 755
1874 6203660 4191
1875 6208014 176
1876 6208347 8660
1877 6217212 3384
1878 6220792 1421
1879 6222388 1146
1880 6223716 6192
1881 6230101 3893
1882 6234163 1071
1883 6235403 2746
1884 6238336 2474
1885 6240982 1575
1886 6242751 3876
1887 6246851 12631
1888 6259657 1217
1889 6261121 3837
1890 6265140 3388
1891 6268709 1179
1892 6270063 904
1893 6271140 3778
1894 6275088 6665
1895 6281950 12753
1896 6294878 1392
1897 6296451 1287
1898 6297958 1225
1899 6299400 2221
1900 6301820 1941
1901 6303967 1579
1902 6305703 1575
1903 6307456 969
1904 6308600 1462
1905 6310225 616
1906 6311019 6834
1907 6318029 7936
1908 6326146 1297
1909 6327612 903
1910 6328684 4493
1911 6333340 2233
1912 6335751 988
1913 6336905 6254
1914 6343328 1565
1915 6345087 7299
1916 6352627 1975
1917 6354781 6184
1918 6361158 3772
1919 6365138 1202
1920 6366518 8124
1921 6374838 6648
1922 6381719 9350
1923 6391235 3424
1924 6394864 1980
1925 6397076 3182
1926 6400454 4557
1927 6405169 1472
1928 6406837 2507
1929 6409528 554
1930 6410251 5704
1931 6416199 3121
1932 6419523 8751
1933 6428464 3831
1934 6432477 1808
1935 6434516 3213
1936 6437936 7387
1937 6445522 2413
1938 6448152 2548
1939 6450879 9464
1940 6460537 19154
1941 6479872 2918
1942 6482978 2559
1943 6485721 5165
1944 6491087 2057
1945 6493338 4050
1946 6497595 6398
1947 6504181 779
1948 6505141 4700
1949 6510020 8099
1950 6518298 5164
1951 6523643 6481
1952 6530319 714
1953 6531239 3601
1954 6535024 2747
1955 6537973 3386
1956 6541557 2362
1957 6544097 3521
1958 6547797 4499
1959 6552483 9448
1960 6562113 9442
1961 6571750 11340
1962 6583279 1982
1963 6585432 4586
1964 6590228 2832
1965 6593246 1444
1966 6594894 5574
1967 6600680 1817
1968 6602711 1727
1969 6604634 8191
1970 6613026 8610
1971 6621821 2568
1972 6624579 4297
1973 6629072 2951
1974 6632220 1735
1975 6634164 10445
1976 6644813 6055
1977 6651095 4707
1978 6655978 5111
1979 6661284 1127
1980 6662604 1657
1981 6664460 3400
1982 6668065 2
1983 6668261 3504
1984 6671965 2336
1985 6674498 7501
1986 6682186 6787
1987 6689191 6278
1988 6695679 8599
1989 6704481 2947
1990 6707634 2633
1991 6710447 1638
1992 6712293 6869
1993 6719356 3241
1994 6722770 2481
1995 6725423 1008
1996 6726588 11439
1997 6738227 10643
1998 6749070 9702
1999 6758974 6764
2000 6765913 8774
2001 6774852 2111
2002 6777147 360
2003 6777669 2607
2004 6780446 458
2005 6781071 6170
2006 6787446 4106
2007 6791748 2137
2008 6794072 9000
2009 6803267 6349
2010 6809790 1370
2011 6811354 7230
2012 6818770 2562
2013 6821505 7514
2014 6829191 4276
2015 6833668 2741
2016 6836610 6115
2017 6842922 9053
2018 6852178 2787
2019 6855154 4208
2020 6859542 3697
2021 6863442 1514
2022 6865160 6341
2023 6871680 5280
2024 6877157 5058
2025 6882393 7843
2026 6890425 1664
2027 6892265 2654
2028 6895087 3530
2029 6898838 1415
2030 6900484 2472
2031 6903180 2470
2032 6905857 287
2033 6906366 3917
2034 6910511 5872
2035 6916578 1515
2036 6918311 3345
2037 6921899 2224
2038 6924349 5809
2039 6930367 5598
2040 6936142 7567
2041 6943903 4740
2042 6948837 744
2043 6949739 1116
2044 6951007 1858
2045 6953035 3863
2046 6957095 3267
2047 6960584 409
2048 6961185 3833
2049 6965239 2723
2050 6968144 2666
2051 6970992 3321
2052 6974492 5425
2053 6980099 4462
2054 6984741 4898
2055 6989830 2511
2056 6992532 8996
2057 7001695 9231
2058 7011096 5333
2059 7016639 1797
2060 7018657 7168
2061 7026007 1761
2062 7027996 3297
2063 7031479 3541
2064 7035208 2423
2065 7037811 8155
2066 7046172 1118
2067 7047475 1700
2068 7049354 2910
2069 7052437 4368
2070 7056992 1798
2071 7059012 1008
2072 7060208 1021
2073 7061424 5089
2074 7066708 2611
2075 7069486 3817
2076 7073497 939
2077 7074630 1840
2078 7076649 1949
2079 7078790 1124
2080 7080124 2605
2081 7083013 1404
2082 7084594 7134
2083 7091910 5119
2084 7097203 542
2085 7097937 325
2086 7098466 682
2087 7099324 462
2088 7099993 348
2089 7100523 372
2090 7101091 1143
2091 7102429 3327
2092 7105950 3515
2093 7109686 287
2094 7110195 1872
2095 7112277 1129
2096 7113612 3171
2097 7117005 6056
2098 7123252 3086
2099 7126517 5133
2100 7131838 2834
2101 7134845 3626
2102 7138653 3107
2103 7141940 2862
2104 7144976 1898
2105 7147074 1744
2106 7149006 3021
2107 7152201 3613
2108 7155975 2
2109 7156183 1717
2110 7158122 1998
2111 7160291 3613
2112 7164097 3635
2113 7167894 3431
2114 7171513 10982
2115 7182662 9883
2116 7192734 1862
2117 7194782 3630
2118 7198603 3233
2119 7202048 4039
2120 7206263 1313
2121 7207777 1286
2122 7209232 2174
2123 7211582 1768
2124 7213529 2911
